id,mmsi,length,width,polarMode,centerLookAngle,heightspace,widthspace,path
Ship_C01S07N0628,413401211,36,7,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0629,413414550,50,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0630,413416740,54,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0631,413417890,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0632,413420270,80,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0633,413420290,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0634,413422120,52,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0635,413422890,54,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0636,413426888,57,10,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0637,413427210,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0638,413427970,43,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0639,413437770,60,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0640,413439061,60,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0641,413439510,60,14,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0642,413445210,52,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0643,413446480,62,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0644,413452080,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0645,413455231,31,6,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0646,413455590,85,17,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0647,413457070,67,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0648,413457980,98,16,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0649,413458790,132,19,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0650,413553620,0,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0651,413591050,55,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0652,413620480,59,10,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0653,413669669,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0654,413690580,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0655,413692320,58,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0656,413760429,42,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0657,413766349,46,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0658,413766353,49,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0659,413766354,47,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0660,413766376,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0661,413766385,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0662,413766392,47,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0663,413766393,47,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0664,413766394,50,10,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0665,413767062,45,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0666,413768515,62,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0667,413769724,66,13,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0668,413769877,76,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0669,413770644,70,13,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0670,413772872,35,6,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0671,413772873,35,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0672,413778921,40,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0673,413787884,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0674,413806261,73,13,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0675,413826472,62,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0676,413828592,75,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0677,413850268,64,13,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0678,413929136,84,16,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0679,413951813,59,10,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0680,413964766,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0681,413965753,49,10,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0682,413965756,47,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0683,413966247,47,10,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0684,413979754,93,15,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0685,413980580,23,20,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0686,413984359,31,6,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0687,413995883,70,13,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0688,413999178,90,18,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0689,414845310,96,16,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0690,414990000,75,14,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0691,414990007,75,14,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0692,850097629,67,14,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0693,900004536,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0694,200022337,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0695,412097212,61,12,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0696,412300504,31,6,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0697,412355980,54,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0698,412356016,54,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0699,412356026,54,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0700,412357040,53,8,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0701,412361820,92,16,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0702,412412650,55,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0703,412418910,55,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0704,412424981,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0705,412425010,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0706,412425630,52,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0707,412426460,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0708,412429660,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0709,412430590,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0710,412432040,84,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0711,412434610,0,0,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0712,412434780,99,16,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0713,412453370,53,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0714,412455030,54,9,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0715,412553920,78,16,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0716,412754890,43,7,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0717,412754902,82,13,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0718,412755490,46,6,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0719,412755560,52,11,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0720,412758220,53,11,DH,40.36,1.729171,1.124222,Cargo\CargoShip
Ship_C01S07N0721,413983511,38,7,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0722,413995883,70,13,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0723,414235000,200,32,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0724,414845310,96,16,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0725,201407006,225,66,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0726,100900030,56,10,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0727,412361820,92,16,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0728,412409680,41,57,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0729,412410010,75,12,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0730,412420207,53,10,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0731,412424981,53,9,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0732,412426460,53,9,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0733,412550150,70,12,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0734,412754890,43,7,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0735,412754902,82,13,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0736,412757790,49,11,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0737,413050006,35,6,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0738,413352750,91,15,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0739,413355960,84,14,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0740,413360650,97,16,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0741,413363240,55,11,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0742,413375230,108,17,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0743,413426888,57,10,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0744,413455270,64,13,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0745,413553620,0,9,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0746,413669669,0,0,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0747,413690580,53,9,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0748,413763879,64,12,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0749,413778889,84,84,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0750,413787746,56,10,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0751,413787747,56,10,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0752,413806261,73,13,DH,40.36,1.729098,1.124222,Cargo\CargoShip
Ship_C01S07N0753,412434440,95,14,DH,40.36,1.728806,1.124222,Cargo\CargoShip
Ship_C01S07N0754,413409816,53,9,DH,40.36,1.728732,1.124222,Cargo\CargoShip
Ship_C01S07N0755,413501530,145,21,DH,40.36,1.728732,1.124222,Cargo\CargoShip
Ship_C01S07N0756,412418330,97,16,DH,40.36,1.728585,1.124222,Cargo\CargoShip
Ship_C01S07N0757,413270790,114,16,DH,40.36,1.728585,1.124222,Cargo\CargoShip
Ship_C01S07N0758,413323670,98,16,DH,40.36,1.728585,1.124222,Cargo\CargoShip
Ship_C01S07N0759,413424070,136,19,DH,40.36,1.728585,1.124222,Cargo\CargoShip
Ship_C01S07N0760,413323670,98,16,DH,40.36,1.728511,1.124222,Cargo\CargoShip
Ship_C01S07N0761,413360850,180,26,DH,40.36,1.728511,1.124222,Cargo\CargoShip
Ship_C01S07N0762,413438480,135,19,DH,40.36,1.728511,1.124222,Cargo\CargoShip
Ship_C01S07N0763,413497000,150,22,DH,40.36,1.728511,1.124222,Cargo\CargoShip
Ship_C01S07N0764,413872000,158,23,DH,40.36,1.728511,1.124222,Cargo\CargoShip
Ship_C01S07N0765,413954000,160,23,DH,40.36,1.728511,1.124222,Cargo\CargoShip
Ship_C01S07N0766,412380530,0,0,DH,40.36,1.728437,1.124222,Cargo\CargoShip
Ship_C01S07N0767,413702120,96,15,DH,40.36,1.728437,1.124222,Cargo\CargoShip
Ship_C01S07N0768,412376580,139,20,DH,40.36,1.728289,1.124222,Cargo\CargoShip
Ship_C01S07N0769,413425230,158,24,DH,40.36,1.728289,1.124222,Cargo\CargoShip
Ship_C01S07N0770,413426220,96,16,DH,40.36,1.728289,1.124222,Cargo\CargoShip
Ship_C01S07N0771,413444850,190,30,DH,40.36,1.728289,1.124222,Cargo\CargoShip
Ship_C01S07N0772,415161005,113,13,DH,40.36,1.72814,1.124222,Cargo\CargoShip
Ship_C01S07N0773,413425240,150,22,DH,40.36,1.728066,1.124222,Cargo\CargoShip
Ship_C01S07N0774,413702070,100,16,DH,40.36,1.728066,1.124222,Cargo\CargoShip
Ship_C01S07N0775,413787000,188,32,DH,40.36,1.728066,1.124222,Cargo\CargoShip
Ship_C01S07N0776,415161005,113,13,DH,40.36,1.728066,1.124222,Cargo\CargoShip
Ship_C01S07N0777,412355840,97,16,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0778,412378940,126,19,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0779,412760750,143,22,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0780,413332360,83,13,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0781,413358310,140,20,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0782,412215046,0,0,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0783,413522000,132,19,DH,40.36,1.727817,1.124222,Cargo\CargoShip
Ship_C01S07N0784,413443840,100,16,DH,40.36,1.727738,1.124222,Cargo\CargoShip
Ship_C01S07N0785,413760007,56,11,DH,40.36,1.727738,1.124222,Cargo\CargoShip
Ship_C01S07N0786,538004546,222,30,DH,40.36,1.727517,1.124222,Cargo\CargoShip
Ship_C01S07N0787,444001623,101,17,DH,40.36,1.727442,1.124222,Cargo\CargoShip
Ship_C01S07N0788,412215647,30,6,DH,40.36,1.72692,1.124222,Cargo\CargoShip
Ship_C01S07N0789,677039400,49,8,DH,40.36,1.72692,1.124222,Cargo\CargoShip
Ship_C01S07N0790,412215647,30,6,DH,40.36,1.726846,1.124222,Cargo\CargoShip
Ship_C01S07N0791,413553460,105,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0792,413785124,98,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0793,413785381,56,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0794,413785921,72,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0795,413788018,28,9,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0796,413789022,65,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0797,413789128,63,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0798,413789131,101,17,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0799,413789176,86,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0800,413789785,62,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0801,413789822,68,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0802,413789887,90,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0803,413700019,76,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0804,413793082,114,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0805,413793169,76,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0806,413793243,72,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0807,413793356,83,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0808,413760054,90,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0809,413793870,41,8,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0810,413794064,119,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0811,413794233,92,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0812,413794326,109,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0813,413794613,80,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0814,413760717,75,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0815,413794704,119,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0816,413795478,109,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0817,413800044,100,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0818,413800092,112,18,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0819,413800373,99,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0820,413800645,116,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0821,413800655,93,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0822,413760932,103,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0823,413800681,35,5,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0824,413800975,110,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0825,413801546,100,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0826,413801924,40,7,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0827,413801925,50,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0828,413801929,106,18,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0829,413801961,120,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0830,413802166,105,17,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0831,413802195,117,18,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0832,413802647,92,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0833,413802858,100,17,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0834,413802954,93,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0835,413761577,94,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0836,413802959,30,6,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0837,413802982,65,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0838,413803531,28,6,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0839,413803533,97,17,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0840,413803658,60,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0841,413803660,68,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0842,413804055,58,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0843,413804085,99,17,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0844,413804209,108,18,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0845,413804355,79,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0846,413804782,66,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0847,413805635,33,6,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0848,413762176,55,10,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0849,413805679,92,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0850,413805961,118,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0851,413807108,39,8,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0852,413807123,59,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0853,413807997,110,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0854,413762251,58,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0855,413808148,76,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0856,413810953,40,8,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0857,413811318,56,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0858,413762289,98,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0859,413811773,39,7,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0860,413812014,63,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0861,413812767,94,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0862,413812896,68,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0863,413813321,74,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0864,413813578,42,7,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0865,413813782,66,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0866,413813815,68,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0867,413814789,67,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0868,413815139,69,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0869,413763864,62,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0870,413817997,56,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0871,413818937,14,6,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0872,413818945,78,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0873,413818947,43,9,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0874,413819072,79,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0875,413819085,68,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0876,413763963,60,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0877,413819086,112,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0878,413819175,108,17,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0879,413819315,72,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0880,413819322,114,21,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0881,413819323,114,21,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0882,413819499,76,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0883,413819523,128,23,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0884,413820875,57,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0885,413821018,54,10,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0886,413764431,60,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0887,413821764,44,8,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0888,413821784,66,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0889,413821818,116,21,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0890,413822652,72,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0891,413823041,66,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0892,413823868,71,12,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0893,413823989,67,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0894,413824315,76,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0895,413824536,81,15,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0896,413825753,118,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0897,413825757,114,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0898,413825978,96,16,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0899,413826372,53,10,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0900,413826615,86,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0901,413826917,86,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0902,413827024,83,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0903,413827137,79,13,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0904,413827401,108,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0905,413827406,78,11,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0906,413766138,95,14,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0907,413827407,108,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0908,413827425,119,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0909,413827462,14,3,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0910,413827528,108,19,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0911,413827568,128,21,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0912,413827643,126,21,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0913,413827694,139,24,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0914,413827718,119,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0915,413827776,118,20,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0916,413827784,104,18,DH,35.41,1.753911,1.124222,Cargo\CargoShip
Ship_C01S07N0917,413827824,119,21,DH,35.41,1.753911,1.124222,Cargo\CargoShip
